2017-02-19 00:27:23,815 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@49b56640: startup date [Sun Feb 19 00:27:23 ICT 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2017-02-19 14:48:11,674 | WARN  | Transport Connection to: tcp://127.0.0.1:51027 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51027@61616
2017-02-19 14:53:58,671 | WARN  | Transport Connection to: tcp://127.0.0.1:51099 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51099@61616
2017-02-19 14:54:01,895 | WARN  | Transport Connection to: tcp://127.0.0.1:51034 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51034@61616
2017-02-19 14:54:06,436 | WARN  | Transport Connection to: tcp://127.0.0.1:51103 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51103@61616
2017-02-19 14:54:24,325 | WARN  | Transport Connection to: tcp://127.0.0.1:51110 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51110@61616
2017-02-19 14:56:00,731 | WARN  | Transport Connection to: tcp://127.0.0.1:51132 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51132@61616
2017-02-19 14:58:12,809 | WARN  | Transport Connection to: tcp://127.0.0.1:51168 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51168@61616
2017-02-19 14:58:33,307 | WARN  | Transport Connection to: tcp://127.0.0.1:51170 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51170@61616
2017-02-19 15:01:10,699 | WARN  | Transport Connection to: tcp://127.0.0.1:51201 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51201@61616
2017-02-19 15:16:27,174 | WARN  | Transport Connection to: tcp://127.0.0.1:51570 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51570@61616
2017-02-19 15:16:36,507 | WARN  | Transport Connection to: tcp://127.0.0.1:51577 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51577@61616
2017-02-19 15:16:49,668 | WARN  | Transport Connection to: tcp://127.0.0.1:51579 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51579@61616
2017-02-19 15:17:43,999 | WARN  | Transport Connection to: tcp://127.0.0.1:51607 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51607@61616
2017-02-19 15:19:31,532 | WARN  | Transport Connection to: tcp://127.0.0.1:51711 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51711@61616
2017-02-19 15:21:16,039 | WARN  | Transport Connection to: tcp://127.0.0.1:51729 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:51729@61616
2017-02-19 16:45:00,845 | WARN  | Transport Connection to: tcp://127.0.0.1:53859 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:53859@61616
2017-02-19 19:17:10,220 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@fea9331: startup date [Sun Feb 19 19:17:10 ICT 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2017-02-19 19:17:11,371 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[G:\FIT\KT & TK Phan Mem\ActiveMQ\ActiveMQJava\apache-activemq-5.14.3\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
